bitflips:;19595
SDCs:;3759
Crashes:;3732
Simultaneous SDCs and Crashes:;0


Fault Modes #flips:
Double bit-flip;1105
One bit-flip;2
Random bit-flip;1458
Single bit-flip;15520
Zero bit-flip;1510
Fault Modes #SDC:
Double bit-flip;197
Random bit-flip;180
Single bit-flip;2917
Zero bit-flip;465
Fault Modes #Crashes:
Double bit-flip;247
Random bit-flip;399
Single bit-flip;2999
Zero bit-flip;87

Time Frame #flips:
-;3607
0-2;5740
2-4;4611
4-6;3176
4-8;744
6-8;1717
Time Frame #SDC:
-;273
0-2;871
2-4;1451
4-6;899
4-8;199
6-8;66
Time Frame #Crashes:
-;649
0-2;682
2-4;1237
4-6;884
4-8;180
6-8;100

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
81.86157517899761;419;343;temp_top;lud_omp.c;128
80.14354066985646;418;335;sum;lud_omp.c;130
37.10762331838565;892;331;chunk_idx;lud_omp.c;45
60.85011185682326;447;272;j_global;lud_omp.c;127
62.093023255813954;430;267;a;lud_omp.c;123
46.68141592920354;452;211;j;lud_omp.c;127
48.00936768149883;427;205;temp_left;lud_omp.c;129
36.853932584269664;445;164;i_global;lud_omp.c;127
16.78240740740741;864;145;offset;lud_omp.c;45
32.77511961722488;418;137;i;lud_omp.c;127
26.10619469026549;452;118;k;lud_omp.c;127
10.807600950118765;842;91;_r_debug;dl-debug.c;37
11.832946635730858;431;51;size;lud_omp.c;123
10.020876826722338;479;48;_IO_file_jumps_maybe_mmap;fileops.c;1574
9.606986899563319;458;44;_IO_file_jumps_mmap;fileops.c;1550
3.737259343148358;883;33;chunks_in_inter_row;lud_omp.c;45
3.535911602209945;905;32;chunks_per_inter;lud_omp.c;45
11.524163568773234;269;31;host_errors;lud_check.c;128
19.84732824427481;131;26;preloadlist;rtld.c;733
5.664488017429194;459;26;size;lud_omp.c;43
5.417607223476298;443;24;_IO_file_jumps;fileops.c;1548
19.672131147540984;122;24;_rtld_global_ro;rtld.c;152
17.05426356589147;129;22;_dl_rtld_libname2;rtld.c;196
15.328467153284672;137;21;__libc_enable_secure;../elf/dl-sysdep.c;57
16.39344262295082;122;20;audit_list;rtld.c;108
5.305039787798409;377;20;__GI__IO_file_jumps;fileops.c;1525
14.84375;128;19;version_info;rtld.c;735
13.47517730496454;141;19;option_index;lud_check.c;46
64.28571428571429;28;18;m;lud_check.c;51
17.647058823529413;102;18;__libc_multiple_libcs;../elf/dl-sysdep.c;58
15.178571428571427;112;17;start_time;rtld.c;202
13.600000000000001;125;17;relocate_time;rtld.c;200
11.510791366906476;139;16;long_options;lud_check.c;31
13.114754098360656;122;16;__pointer_chk_guard_local;rtld.c;96
15.53398058252427;103;16;host_errors;lud_check.c;129
11.678832116788321;137;16;__GI___libc_enable_secure;../elf/dl-sysdep.c;56
60.0;25;15;n;lud_check.c;92
11.811023622047244;127;15;any_debug;rtld.c;2204
13.88888888888889;108;15;_rtld_local_ro;rtld.c;187
11.71875;128;15;library_path;rtld.c;731
11.023622047244094;127;14;_dl_argc;rtld.c;82
12.844036697247708;109;14;_rtld_global;rtld.c;124
11.475409836065573;122;14;tls_init_tp_called;rtld.c;570
9.923664122137405;131;13;load_time;rtld.c;201
3.1026252983293556;419;13;size_inter;lud_omp.c;45
9.48905109489051;137;13;j;lud_check.c;128
9.219858156028367;141;13;_dl_rtld_libname;rtld.c;195
9.6;125;12;_rtld_local;rtld.c;146
9.30232558139535;129;12;test_info;lud_check.c;115
78.57142857142857;14;11;temp;lud_omp.c;75
8.208955223880597;134;11;__GI__dl_argv;rtld.c;83
3.968253968253968;252;10;a;lud_omp.c;43
75.0;12;9;j_global;lud_omp.c;73
32.0;25;8;in_flight_stack;allocatestack.c;120
28.57142857142857;28;8;_thread_db_td_thr_events_t_event_bits;../nptl_db/structs.def;45
19.51219512195122;41;8;preload_file;rtld.c;1516
53.333333333333336;15;8;j;lud_omp.c;73
58.333333333333336;12;7;a;lud_omp.c;69
63.63636363636363;11;7;sum;lud_omp.c;74
28.000000000000004;25;7;_thread_db_list_t_prev;../nptl_db/structs.def;42
15.0;40;6;sw;lud_check.c;52
24.0;25;6;_thread_db_pthread_cancelhandling;../nptl_db/structs.def;31
16.666666666666664;36;6;rtld_total_time;rtld.c;311
14.634146341463413;41;6;file_size;rtld.c;746
25.0;24;6;_thread_db_pthread_nextevent;../nptl_db/structs.def;38
46.15384615384615;13;6;i;lud_omp.c;73
19.230769230769234;26;5;__nptl_last_event;pthread_create.c;47
62.5;8;5;temp;lud_omp.c;26
23.809523809523807;21;5;__nptl_threads_events;pthread_create.c;44
13.157894736842104;38;5;do_verify;lud_check.c;29
15.151515151515152;33;5;_thread_db_pthread_dtvp;../nptl_db/structs.def;78
19.230769230769234;26;5;_thread_db_sizeof_list_t;../nptl_db/structs.def;40
33.33333333333333;15;5;k;lud_omp.c;73
14.285714285714285;35;5;option_index;lud_check.c;47
8.0;50;4;ret;lud_check.c;48
11.428571428571429;35;4;argv;lud_check.c;44
13.793103448275861;29;4;__PRETTY_FUNCTION__;pthread_create.c;0
80.0;5;4;kernel_errors;../include/log_helper.c;367
17.391304347826086;23;4;__pthread_debug;pthread_create.c;41
22.22222222222222;18;4;j_here;lud_omp.c;73
20.0;20;4;_thread_db_pthread_start_routine;../nptl_db/structs.def;30
11.11111111111111;36;4;long_options;lud_check.c;32
20.0;20;4;_thread_db_pthread_eventbuf_eventmask_event_bits;../nptl_db/structs.def;37
14.814814814814813;27;4;opt;lud_check.c;47
18.181818181818183;22;4;stack_cache_actsize;allocatestack.c;106
66.66666666666666;6;4;a;lud_omp.c;15
18.181818181818183;22;4;_thread_db_const_thread_area;../nptl_db/db_info.c;104
8.108108108108109;37;3;input_file;lud_check.c;49
12.0;25;3;_thread_db_sizeof_td_eventbuf_t;../nptl_db/structs.def;47
15.0;20;3;_thread_db_pthread_tid;../nptl_db/structs.def;28
2.127659574468085;141;3;omp_num_threads;lud_check.c;29
15.789473684210526;19;3;timestamp_watchdog;../include/log_helper.c;15
7.142857142857142;42;3;i;lud_check.c;129
2.4390243902439024;123;3;_dl_argv;rtld.c;86
20.0;15;3;default_attr;pthread_create.c;494
16.666666666666664;18;3;_thread_db_td_eventbuf_t_eventnum;../nptl_db/structs.def;48
11.538461538461538;26;3;_thread_db_pthread_pid;../nptl_db/structs.def;29
12.0;25;3;_thread_db_sizeof_td_thr_events_t;../nptl_db/structs.def;44
12.5;24;3;argc;lud_check.c;44
14.285714285714285;21;3;_thread_db_list_t_next;../nptl_db/structs.def;41
21.428571428571427;14;3;i_here;lud_omp.c;73
14.285714285714285;21;3;__PRETTY_FUNCTION__;rtld.c;0
17.647058823529413;17;3;gold_file;lud_check.c;50
50.0;4;2;offset;lud_omp.c;15
5.88235294117647;34;2;test_info;lud_check.c;116
66.66666666666666;3;2;month;../include/log_helper.c;200
11.11111111111111;18;2;_thread_db_pthread_key_struct_destr;../nptl_db/structs.def;64
9.523809523809524;21;2;sa;../sysdeps/posix/system.c;58
12.5;16;2;_thread_db___pthread_keys;../nptl_db/structs.def;61
3.9215686274509802;51;2;_dl_skip_args;rtld.c;84
14.285714285714285;14;2;_thread_db_sizeof_pthread_key_data;../nptl_db/structs.def;66
66.66666666666666;3;2;j;lud_omp.c;17
14.285714285714285;14;2;f_a;lud_check.c;93
22.22222222222222;9;2;i_global;lud_omp.c;73
11.11111111111111;18;2;_thread_db_pthread_eventbuf;../nptl_db/structs.def;35
9.523809523809524;21;2;kernel_time;../include/log_helper.c;63
50.0;4;2;size;lud_omp.c;15
11.76470588235294;17;2;sa_refcntr;../sysdeps/posix/system.c;35
9.523809523809524;21;2;stack_used;allocatestack.c;115
8.695652173913043;23;2;_thread_db_pthread_specific;../nptl_db/structs.def;34
25.0;8;2;__GI__itoa_lower_digits;dl-minimal.c;381
8.0;25;2;__GI___stack_user;allocatestack.c;124
10.526315789473683;19;2;_thread_db___nptl_nthreads;../nptl_db/structs.def;57
8.695652173913043;23;2;_thread_db_dtv_dtv;../nptl_db/structs.def;74
13.333333333333334;15;2;_thread_db_pthread_key_struct_seq;../nptl_db/structs.def;63
100.0;2;2;undef_map;dl-lookup.c;747
9.090909090909092;22;2;_thread_db___nptl_last_event;../nptl_db/structs.def;58
11.76470588235294;17;2;_thread_db_pthread_key_data_seq;../nptl_db/structs.def;67
5.88235294117647;34;2;quit;../sysdeps/posix/system.c;34
8.333333333333332;24;2;kernels_total_errors;../include/log_helper.c;60
4.3478260869565215;23;1;omask;../sysdeps/posix/system.c;62
4.545454545454546;22;1;_thread_db_link_map_l_tls_modid;../nptl_db/structs.def;72
100.0;1;1;phys_pages;msort.c;182
7.6923076923076925;13;1;__nptl_nthreads;pthread_create.c;50
5.88235294117647;17;1;_thread_db_dtv_t_pointer_val;../nptl_db/structs.def;76
10.0;10;1;_itoa_lower_digits;dl-minimal.c;382
4.3478260869565215;23;1;iter_interval_print;../include/log_helper.c;47
7.142857142857142;14;1;status;../sysdeps/posix/system.c;56
100.0;1;1;objname;dl-deps.c;169
33.33333333333333;3;1;i;lud_omp.c;17
5.88235294117647;17;1;_thread_db_pthread_list;../nptl_db/structs.def;26
5.88235294117647;17;1;_thread_db_pthread_schedparam_sched_priority;../nptl_db/structs.def;33
33.33333333333333;3;1;ranges;dl-reloc.c;264
100.0;1;1;operate;dl-error.c;162
5.263157894736842;19;1;logdir_key;../include/log_helper.c;43
2.7777777777777777;36;1;omp_num_threads;lud_check.c;30
100.0;1;1;guard;allocatestack.c;636
11.11111111111111;9;1;guardsize;allocatestack.c;462
5.263157894736842;19;1;_buffer;../sysdeps/posix/system.c;112
8.333333333333332;12;1;thread_ran;pthread_create.c;630
5.555555555555555;18;1;log_file_name;../include/log_helper.c;52
100.0;1;1;hour;../include/log_helper.c;200
14.285714285714285;7;1;newthread;pthread_create.c;486
6.25;16;1;_thread_db_pthread_schedpolicy;../nptl_db/structs.def;32
50.0;2;1;buf;../include/log_helper.c;252
6.25;16;1;stack_cache_lock;allocatestack.c;109
4.545454545454546;22;1;_thread_db_pthread_eventbuf_eventmask;../nptl_db/structs.def;36
100.0;1;1;ptm;../include/log_helper.c;199
5.263157894736842;19;1;_thread_db_sizeof_pthread_key_data_level2;../nptl_db/structs.def;69
50.0;2;1;minute;../include/log_helper.c;200
4.3478260869565215;23;1;pid;../sysdeps/posix/system.c;57
4.166666666666666;24;1;last_iter_with_errors;../include/log_helper.c;58
3.571428571428571;28;1;_thread_db_pthread_key_data_level2_data;../nptl_db/structs.def;70
5.263157894736842;19;1;_thread_db_pthread_key_data_data;../nptl_db/structs.def;68
33.33333333333333;3;1;year;../include/log_helper.c;200
4.3478260869565215;23;1;stack_cache;allocatestack.c;112
4.0;25;1;_thread_db_sizeof_pthread_key_struct;../nptl_db/structs.def;62
14.285714285714285;7;1;string;../include/log_helper.c;100
7.142857142857142;14;1;free_cpuset;pthread_create.c;495
4.545454545454546;22;1;__stack_user;allocatestack.c;125
6.25;16;1;size;lud_omp.c;69
16.666666666666664;6;1;gold;lud_check.c;51
50.0;2;1;new_hash;dl-lookup.c;350
4.166666666666666;24;1;_thread_db_pthread_report_events;../nptl_db/structs.def;27

Variables that caused Crash:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
48.87892376681614;892;436;chunk_idx;lud_omp.c;45
88.16705336426914;431;380;size;lud_omp.c;123
35.18518518518518;864;304;offset;lud_omp.c;45
65.07177033492823;418;272;i;lud_omp.c;127
59.95575221238938;452;271;k;lud_omp.c;127
45.13274336283185;452;204;j;lud_omp.c;127
39.14988814317674;447;175;j_global;lud_omp.c;127
36.62921348314607;445;163;i_global;lud_omp.c;127
37.906976744186046;430;163;a;lud_omp.c;123
19.239904988123516;842;162;_r_debug;dl-debug.c;37
99.36305732484077;157;156;m;lud_check.c;50
96.7741935483871;124;120;matrix_dim;lud_check.c;45
22.573363431151243;443;100;_IO_file_jumps;fileops.c;1548
62.4113475177305;141;88;omp_num_threads;lud_check.c;29
20.689655172413794;377;78;__GI__IO_file_jumps;fileops.c;1525
44.02985074626866;134;59;__GI__dl_argv;rtld.c;83
44.71544715447154;123;55;_dl_argv;rtld.c;86
36.87943262411347;141;52;_dl_rtld_libname;rtld.c;195
10.438413361169102;479;50;_IO_file_jumps_maybe_mmap;fileops.c;1574
7.423580786026202;458;34;_IO_file_jumps_mmap;fileops.c;1550
70.0;40;28;matrix_dim;lud_check.c;46
2.2650056625141564;883;20;chunks_in_inter_row;lud_omp.c;45
50.0;36;18;omp_num_threads;lud_check.c;30
13.600000000000001;125;17;_rtld_local;rtld.c;146
14.678899082568808;109;16;_rtld_global;rtld.c;124
93.75;16;15;stack_cache_lock;allocatestack.c;109
93.75;16;15;size;lud_omp.c;69
87.5;16;14;lock;../sysdeps/posix/system.c;36
1.4364640883977902;905;13;chunks_per_inter;lud_omp.c;45
52.17391304347826;23;12;stack_cache;allocatestack.c;112
4.365079365079365;252;11;a;lud_omp.c;43
8.333333333333332;108;9;_rtld_local_ro;rtld.c;187
1.9607843137254901;459;9;size;lud_omp.c;43
72.72727272727273;11;8;start_routine;pthread_create.c;488
6.557377049180328;122;8;_rtld_global_ro;rtld.c;152
46.666666666666664;15;7;j;lud_omp.c;73
53.84615384615385;13;7;i;lud_omp.c;73
100.0;6;6;size;allocatestack.c;353
60.0;10;6;_itoa_lower_digits;dl-minimal.c;382
20.0;30;6;full_log_file_name;../include/log_helper.c;53
21.428571428571427;28;6;m;lud_check.c;51
1.431980906921241;419;6;size_inter;lud_omp.c;45
1.405152224824356;427;6;temp_left;lud_omp.c;129
23.809523809523807;21;5;stack_used;allocatestack.c;115
1.1933174224343674;419;5;temp_top;lud_omp.c;128
55.55555555555556;9;5;i_global;lud_omp.c;73
41.66666666666667;12;5;a;lud_omp.c;69
0.9569377990430622;418;4;sum;lud_omp.c;130
44.44444444444444;9;4;guardsize;allocatestack.c;462
3.8834951456310676;103;4;host_errors;lud_check.c;129
26.666666666666668;15;4;k;lud_omp.c;73
20.0;20;4;_thread_db_sizeof_pthread;../nptl_db/structs.def;25
66.66666666666666;6;4;gold;lud_check.c;51
8.571428571428571;35;3;argv;lud_check.c;44
18.75;16;3;_thread_db___pthread_keys;../nptl_db/structs.def;61
10.344827586206897;29;3;__PRETTY_FUNCTION__;pthread_create.c;0
42.857142857142854;7;3;newthread;pthread_create.c;486
15.0;20;3;_thread_db_pthread_eventbuf_eventmask_event_bits;../nptl_db/structs.def;37
7.142857142857142;42;3;i;lud_check.c;129
13.636363636363635;22;3;_thread_db___nptl_last_event;../nptl_db/structs.def;58
50.0;4;2;size;lud_omp.c;15
9.090909090909092;22;2;_thread_db_link_map_l_tls_modid;../nptl_db/structs.def;72
1.639344262295082;122;2;audit_list;rtld.c;108
50.0;4;2;offset;lud_omp.c;15
100.0;2;2;p;msort.c;40
66.66666666666666;3;2;i;lud_omp.c;17
8.333333333333332;24;2;_thread_db_pthread_nextevent;../nptl_db/structs.def;38
7.6923076923076925;26;2;__nptl_last_event;pthread_create.c;47
33.33333333333333;6;2;a;lud_omp.c;15
16.666666666666664;12;2;thread_ran;pthread_create.c;630
25.0;8;2;__GI__itoa_lower_digits;dl-minimal.c;381
16.666666666666664;12;2;j_global;lud_omp.c;73
8.0;25;2;_thread_db_pthread_cancelhandling;../nptl_db/structs.def;31
9.523809523809524;21;2;_thread_db_list_t_next;../nptl_db/structs.def;41
14.285714285714285;14;2;i_here;lud_omp.c;73
8.333333333333332;24;2;_thread_db_pthread_report_events;../nptl_db/structs.def;27
1.4598540145985401;137;2;__libc_enable_secure;../elf/dl-sysdep.c;57
7.4074074074074066;27;2;opt;lud_check.c;47
50.0;2;1;log_file_name;../include/log_helper.c;201
2.7777777777777777;36;1;long_options;lud_check.c;32
3.571428571428571;28;1;log_error_detail_count;../include/log_helper.c;50
0.7874015748031495;127;1;_dl_argc;rtld.c;82
4.3478260869565215;23;1;iter_interval_print;../include/log_helper.c;47
5.0;20;1;max_errors_per_iter;../include/log_helper.c;29
4.0;25;1;_thread_db___nptl_initial_report_events;../nptl_db/structs.def;59
2.0;50;1;ret;lud_check.c;48
5.88235294117647;17;1;_thread_db_pthread_schedparam_sched_priority;../nptl_db/structs.def;33
0.78125;128;1;version_info;rtld.c;735
5.88235294117647;17;1;_thread_db_pthread_list;../nptl_db/structs.def;26
5.555555555555555;18;1;_thread_db_pthread_key_struct_destr;../nptl_db/structs.def;64
2.7027027027027026;37;1;input_file;lud_check.c;49
4.0;25;1;_thread_db_sizeof_td_eventbuf_t;../nptl_db/structs.def;47
4.545454545454546;22;1;_thread_db_pthread_eventbuf_eventmask;../nptl_db/structs.def;36
4.0;25;1;_thread_db_list_t_prev;../nptl_db/structs.def;42
4.545454545454546;22;1;stack_cache_actsize;allocatestack.c;106
5.88235294117647;17;1;_thread_db_dtv_t_pointer_val;../nptl_db/structs.def;76
4.3478260869565215;23;1;pid;../sysdeps/posix/system.c;57
5.555555555555555;18;1;_thread_db_td_eventbuf_t_eventnum;../nptl_db/structs.def;48
0.7633587786259541;131;1;load_time;rtld.c;201
4.0;25;1;in_flight_stack;allocatestack.c;120
3.571428571428571;28;1;_thread_db_pthread_key_data_level2_data;../nptl_db/structs.def;70
4.0;25;1;__GI___stack_user;allocatestack.c;124
4.761904761904762;21;1;__nptl_threads_events;pthread_create.c;44
5.263157894736842;19;1;logdir_key;../include/log_helper.c;43
12.5;8;1;temp;lud_omp.c;26
0.78125;128;1;library_path;rtld.c;731
7.142857142857142;14;1;_thread_db_sizeof_pthread_key_data;../nptl_db/structs.def;66
4.3478260869565215;23;1;_thread_db_dtv_dtv;../nptl_db/structs.def;74
4.0;25;1;_thread_db_sizeof_pthread_key_struct;../nptl_db/structs.def;62
3.0303030303030303;33;1;_thread_db_pthread_dtvp;../nptl_db/structs.def;78
4.3478260869565215;23;1;__pthread_debug;pthread_create.c;41
4.545454545454546;22;1;__stack_user;allocatestack.c;125
5.555555555555555;18;1;j_here;lud_omp.c;73
0.7299270072992701;137;1;__GI___libc_enable_secure;../elf/dl-sysdep.c;56
5.88235294117647;17;1;_thread_db_pthread_key_data_seq;../nptl_db/structs.def;67
33.33333333333333;3;1;j;lud_omp.c;17
5.263157894736842;19;1;timestamp_watchdog;../include/log_helper.c;15
5.555555555555555;18;1;_thread_db_pthread_eventbuf;../nptl_db/structs.def;35
100.0;1;1;__GI__dlfcn_hook;dlerror.c;226
100.0;1;1;receiver;dl-error.c;60
4.545454545454546;22;1;_thread_db_const_thread_area;../nptl_db/db_info.c;104
9.090909090909092;11;1;sum;lud_omp.c;74
100.0;1;1;j;lud_check.c;132
6.666666666666667;15;1;default_attr;pthread_create.c;494